# source: Binance public market data (BTCUSDT 4h)
# url: https://data-api.binance.vision/api/v3/klines?symbol=BTCUSDT&interval=4h&limit=1000
# downloaded_at: 2026-09-21
# license: Public API; data provided as-is by Binance
date,open,high,low,close,volume
2026-05-24T20:00,76773.33000000,77225.97000000,76108.00000000,77064.96000000,1918.08150000
2026-05-25T00:00,77064.96000000,77485.00000000,76914.25000000,77026.67000000,1368.40440000
2026-05-25T04:00,77026.68000000,77650.00000000,76990.78000000,77401.12000000,1348.52945000
2026-05-25T08:00,77401.11000000,77699.97000000,77280.32000000,77357.50000000,1214.44703000
2026-05-25T12:00,77357.50000000,77905.52000000,77286.50000000,77628.82000000,1563.39696000
2026-05-25T16:00,77628.82000000,77807.29000000,77343.61000000,77441.86000000,1121.16576000
2026-05-25T20:00,77441.85000000,77500.00000000,77019.82000000,77322.01000000,1056.37837000
2026-05-26T00:00,77322.01000000,77345.00000000,76475.59000000,76664.01000000,2145.81269000
2026-05-26T04:00,76664.00000000,77059.74000000,76603.73000000,76730.84000000,2043.20430000
2026-05-26T08:00,76730.84000000,77621.75000000,76586.94000000,77183.55000000,1896.99632000
2026-05-26T12:00,77183.56000000,78080.00000000,76272.63000000,76518.10000000,4834.08460000
2026-05-26T16:00,76518.10000000,76710.01000000,75779.30000000,76052.00000000,4688.69854000
2026-05-26T20:00,76052.00000000,76180.00000000,75677.97000000,75930.01000000,1344.67984000
2026-05-27T00:00,75930.01000000,76104.02000000,75607.62000000,75683.00000000,2404.25109000
2026-05-27T04:00,75683.00000000,75980.00000000,75310.90000000,75977.17000000,2224.40852000
2026-05-27T08:00,75977.16000000,76071.41000000,75710.76000000,75769.18000000,1291.66875000
2026-05-27T12:00,75769.18000000,76174.15000000,74758.33000000,75326.01000000,5186.20338000
2026-05-27T16:00,75326.02000000,75408.01000000,74663.45000000,75066.08000000,3165.53822000
2026-05-27T20:00,75066.09000000,75415.81000000,74243.99000000,74449.30000000,2605.70487000
2026-05-28T00:00,74449.31000000,74590.77000000,73060.59000000,73258.01000000,5727.94403000
2026-05-28T04:00,73258.00000000,73512.14000000,72728.85000000,73498.00000000,4799.61020000
2026-05-28T08:00,73498.00000000,73616.00000000,73193.13000000,73505.66000000,1994.38372000
2026-05-28T12:00,73505.65000000,73580.75000000,72582.82000000,72928.73000000,4632.38493000
2026-05-28T16:00,72928.73000000,73749.69000000,72741.40000000,73419.32000000,2524.28664000
2026-05-28T20:00,73419.31000000,73949.22000000,73241.48000000,73617.51000000,1595.41074000
2026-05-29T00:00,73617.52000000,73868.33000000,73189.11000000,73301.52000000,2123.30407000
2026-05-29T04:00,73301.53000000,73939.19000000,73210.21000000,73528.56000000,2641.80699000
2026-05-29T08:00,73528.55000000,73902.85000000,73341.85000000,73487.98000000,2197.79295000
2026-05-29T12:00,73487.98000000,74200.00000000,72512.49000000,73808.26000000,4624.93207000
2026-05-29T16:00,73808.25000000,74514.10000000,73187.25000000,73520.28000000,5596.86593000
2026-05-29T20:00,73520.29000000,73844.00000000,73320.00000000,73460.78000000,1502.03940000
2026-05-30T00:00,73460.78000000,73796.43000000,73408.62000000,73524.01000000,1539.64276000
2026-05-30T04:00,73524.01000000,73709.91000000,73216.00000000,73548.60000000,1487.87007000
2026-05-30T08:00,73548.60000000,73680.75000000,73500.02000000,73602.02000000,1076.47863000
2026-05-30T12:00,73602.01000000,74100.00000000,73594.40000000,73930.14000000,1485.09864000
2026-05-30T16:00,73930.13000000,74143.76000000,73811.30000000,74016.65000000,836.20775000
2026-05-30T20:00,74016.64000000,74054.00000000,73781.30000000,73884.38000000,1090.11124000
2026-05-31T00:00,73884.38000000,74275.66000000,73858.56000000,74150.64000000,1099.56261000
2026-05-31T04:00,74150.64000000,74221.33000000,73836.00000000,73871.24000000,869.39106000
2026-05-31T08:00,73871.25000000,74024.00000000,73699.20000000,73937.79000000,1250.59286000
2026-05-31T12:00,73937.63000000,74023.99000000,73483.05000000,73655.21000000,1349.33176000
2026-05-31T16:00,73655.20000000,73734.00000000,73400.00000000,73563.42000000,985.40321000
2026-05-31T20:00,73563.41000000,74198.00000000,73500.00000000,73674.39000000,1432.17557000
2026-06-01T00:00,73674.39000000,74092.00000000,73222.00000000,73769.06000000,1797.97503000
2026-06-01T04:00,73769.06000000,73841.37000000,72704.00000000,72818.00000000,2313.77580000
2026-06-01T08:00,72818.00000000,73095.64000000,72290.00000000,72479.99000000,4064.81004000
2026-06-01T12:00,72480.00000000,72610.00000000,71066.33000000,71129.62000000,8608.45364000
2026-06-01T16:00,71129.62000000,71800.73000000,70686.68000000,71595.24000000,4920.23395000
2026-06-01T20:00,71595.24000000,71690.00000000,70840.90000000,71408.90000000,2215.84338000
2026-06-02T00:00,71408.90000000,71408.90000000,70111.00000000,70953.69000000,3525.64758000
2026-06-02T04:00,70953.70000000,71048.00000000,69733.00000000,70118.42000000,4217.43297000
2026-06-02T08:00,70118.42000000,70172.00000000,69324.65000000,69461.72000000,3766.33037000
2026-06-02T12:00,69461.73000000,69548.13000000,67076.00000000,67304.28000000,9534.68154000
2026-06-02T16:00,67304.29000000,68146.30000000,66432.00000000,67315.14000000,5955.13830000
2026-06-02T20:00,67315.14000000,67923.24000000,66193.00000000,66760.83000000,5858.96510000
2026-06-03T00:00,66760.84000000,67204.15000000,65426.34000000,65849.90000000,5876.92165000
2026-06-03T04:00,65849.90000000,67516.00000000,65834.00000000,67220.03000000,5699.32885000
2026-06-03T08:00,67220.03000000,67476.69000000,66656.48000000,67067.37000000,3840.69634000
2026-06-03T12:00,67067.37000000,67244.62000000,66076.00000000,66076.01000000,4537.71513000
2026-06-03T16:00,66076.01000000,66373.18000000,65251.00000000,65462.00000000,4242.73831000
2026-06-03T20:00,65461.99000000,65860.00000000,64092.49000000,64142.75000000,5940.90622000
2026-06-04T00:00,64142.75000000,64540.30000000,61383.56000000,64363.49000000,16957.23407000
2026-06-04T04:00,64363.49000000,64764.32000000,63492.89000000,63603.15000000,5000.68767000
2026-06-04T08:00,63603.15000000,63904.63000000,62205.00000000,62545.99000000,8595.49118000
2026-06-04T12:00,62546.00000000,64494.92000000,62392.00000000,63896.17000000,6185.98937000
2026-06-04T16:00,63896.16000000,64163.93000000,62944.91000000,63629.38000000,3723.72569000
2026-06-04T20:00,63629.38000000,63918.00000000,63106.04000000,63885.99000000,3114.04773000
2026-06-05T00:00,63885.99000000,63978.00000000,62339.00000000,62730.00000000,4162.99809000
2026-06-05T04:00,62730.00000000,63688.00000000,61126.01000000,63115.99000000,10733.42354000
2026-06-05T08:00,63115.99000000,63259.90000000,61964.98000000,61964.99000000,4297.16406000
2026-06-05T12:00,61964.99000000,62457.86000000,60000.00000000,60438.01000000,14801.01342000
2026-06-05T16:00,60438.00000000,61547.24000000,59130.91000000,60300.24000000,13747.59231000
2026-06-05T20:00,60300.24000000,62000.00000000,59940.01000000,61056.47000000,7285.09665000
2026-06-06T00:00,61056.47000000,61530.05000000,60520.00000000,60687.04000000,2945.07914000
2026-06-06T04:00,60687.05000000,61276.95000000,59500.00000000,61004.95000000,7062.57386000
2026-06-06T08:00,61004.95000000,61500.00000000,60198.00000000,60802.91000000,3473.55766000
2026-06-06T12:00,60802.90000000,61185.26000000,60396.00000000,60784.00000000,2291.49519000
2026-06-06T16:00,60784.01000000,60971.24000000,60393.96000000,60600.01000000,2446.99506000
2026-06-06T20:00,60600.00000000,61000.00000000,60429.09000000,60884.62000000,1575.88786000
2026-06-07T00:00,60884.62000000,61778.33000000,60746.00000000,61701.07000000,2959.18911000
2026-06-07T04:00,61701.06000000,62416.26000000,61482.46000000,62404.73000000,4903.20395000
2026-06-07T08:00,62404.72000000,62960.00000000,62259.37000000,62621.96000000,4723.06235000
2026-06-07T12:00,62621.97000000,62643.97000000,61577.12000000,62093.99000000,4554.13890000
2026-06-07T16:00,62093.99000000,62332.00000000,61184.00000000,61328.00000000,2477.20723000
2026-06-07T20:00,61327.99000000,64234.68000000,61217.17000000,63332.01000000,6995.30289000
2026-06-08T00:00,63332.01000000,63863.06000000,62720.86000000,63130.12000000,3315.46180000
2026-06-08T04:00,63130.12000000,63350.00000000,62408.00000000,63283.99000000,2834.18452000
2026-06-08T08:00,63284.00000000,63873.08000000,62992.01000000,63479.61000000,3752.47446000
2026-06-08T12:00,63479.62000000,64200.00000000,62718.30000000,63774.48000000,8126.80733000
2026-06-08T16:00,63774.48000000,64046.86000000,63268.01000000,63372.01000000,2713.14128000
2026-06-08T20:00,63372.01000000,63850.00000000,62978.66000000,63085.99000000,2311.31685000
2026-06-09T00:00,63086.00000000,63184.00000000,62423.07000000,62875.17000000,3759.28744000
2026-06-09T04:00,62875.18000000,63526.01000000,62748.00000000,63198.44000000,3708.00840000
2026-06-09T08:00,63198.44000000,63208.86000000,62498.75000000,62711.12000000,2528.63515000
2026-06-09T12:00,62711.12000000,62895.18000000,61037.00000000,61131.84000000,6183.44756000
2026-06-09T16:00,61131.85000000,62103.39000000,60780.00000000,62098.09000000,4007.52490000
2026-06-09T20:00,62098.09000000,62272.00000000,61556.00000000,61730.00000000,1449.31614000
2026-06-10T00:00,61730.00000000,61974.70000000,61235.29000000,61549.64000000,1721.50899000
2026-06-10T04:00,61549.64000000,61813.34000000,61080.00000000,61687.56000000,2220.41887000
2026-06-10T08:00,61687.56000000,61736.00000000,60755.00000000,61034.04000000,2813.24386000
2026-06-10T12:00,61034.04000000,62857.99000000,60960.00000000,62639.23000000,4783.79909000
2026-06-10T16:00,62639.23000000,62646.00000000,61588.80000000,61942.44000000,2675.36915000
2026-06-10T20:00,61942.45000000,61949.21000000,61104.24000000,61510.99000000,1784.37656000
2026-06-11T00:00,61510.99000000,62848.00000000,61510.99000000,62689.48000000,2852.15258000
2026-06-11T04:00,62689.47000000,62997.53000000,62544.89000000,62719.39000000,2483.01428000
2026-06-11T08:00,62719.39000000,63257.21000000,62719.38000000,63108.00000000,2178.09810000
2026-06-11T12:00,63108.01000000,63239.43000000,62500.00000000,62749.44000000,4338.30998000
2026-06-11T16:00,62749.44000000,63933.02000000,62348.00000000,63605.68000000,4125.82489000
2026-06-11T20:00,63605.69000000,63700.00000000,63270.00000000,63625.99000000,1403.54659000
2026-06-12T00:00,63626.00000000,63810.01000000,63301.53000000,63524.82000000,2654.11007000
2026-06-12T04:00,63524.81000000,63863.98000000,62829.81000000,63100.80000000,3225.69245000
2026-06-12T08:00,63100.80000000,63953.84000000,63100.80000000,63766.01000000,2378.68640000
2026-06-12T12:00,63766.01000000,64394.44000000,63045.29000000,63593.02000000,4102.13697000
2026-06-12T16:00,63593.02000000,64111.10000000,63510.16000000,63589.27000000,2256.79665000
2026-06-12T20:00,63589.28000000,63696.41000000,63400.00000000,63580.01000000,1779.62986000
2026-06-13T00:00,63580.00000000,63840.00000000,63418.66000000,63532.00000000,1807.91855000
2026-06-13T04:00,63532.00000000,63883.47000000,63484.00000000,63846.00000000,1539.29828000
2026-06-13T08:00,63845.99000000,63984.53000000,63726.57000000,63971.28000000,1197.21710000
2026-06-13T12:00,63971.28000000,64350.00000000,63921.33000000,64296.15000000,2169.16248000
2026-06-13T16:00,64296.15000000,64333.62000000,63920.05000000,64296.59000000,1609.94419000
2026-06-13T20:00,64296.59000000,64762.77000000,64226.38000000,64458.01000000,1637.20103000
2026-06-14T00:00,64458.01000000,64710.00000000,64380.70000000,64545.30000000,1832.15643000
2026-06-14T04:00,64545.30000000,64563.48000000,64214.00000000,64429.39000000,1779.79489000
2026-06-14T08:00,64429.39000000,64664.00000000,64321.18000000,64546.00000000,842.29439000
2026-06-14T12:00,64546.01000000,64560.66000000,63866.66000000,64025.07000000,1790.92239000
2026-06-14T16:00,64025.06000000,64208.92000000,63678.83000000,63802.00000000,1240.64937000
2026-06-14T20:00,63801.99000000,65800.00000000,63794.09000000,65746.45000000,5717.21628000
2026-06-15T00:00,65746.45000000,65995.00000000,65354.00000000,65927.10000000,3254.30382000
2026-06-15T04:00,65927.11000000,66000.00000000,65611.01000000,65674.76000000,1981.09056000
2026-06-15T08:00,65674.76000000,66385.12000000,65512.00000000,66233.90000000,2545.82400000
2026-06-15T12:00,66233.89000000,67292.15000000,66106.00000000,67292.14000000,5314.33714000
2026-06-15T16:00,67292.15000000,67292.15000000,66348.00000000,66614.35000000,3808.29082000
2026-06-15T20:00,66615.98000000,66681.30000000,66076.56000000,66328.74000000,1655.95468000
2026-06-16T00:00,66328.74000000,66463.26000000,65650.00000000,66165.21000000,2681.09900000
2026-06-16T04:00,66165.21000000,66572.99000000,65802.00000000,66372.00000000,2376.27499000
2026-06-16T08:00,66372.00000000,66992.00000000,66345.06000000,66481.73000000,2144.18658000
2026-06-16T12:00,66481.73000000,66818.00000000,65360.92000000,65859.76000000,4190.74899000
2026-06-16T16:00,65859.76000000,66248.69000000,65560.00000000,65675.88000000,1862.21148000
2026-06-16T20:00,65675.89000000,65938.00000000,65592.00000000,65675.01000000,1047.53697000
2026-06-17T00:00,65675.02000000,66200.00000000,65477.50000000,65851.99000000,2420.24000000
2026-06-17T04:00,65852.00000000,66048.19000000,65251.00000000,65539.50000000,2085.47507000
2026-06-17T08:00,65539.51000000,65574.00000000,64565.00000000,64810.01000000,3091.21134000
2026-06-17T12:00,64810.01000000,65855.66000000,64590.53000000,65752.00000000,3491.08992000
2026-06-17T16:00,65751.99000000,66445.93000000,63998.35000000,64301.85000000,6215.64050000
2026-06-17T20:00,64301.85000000,64529.20000000,63915.77000000,64509.40000000,1744.99726000
2026-06-18T00:00,64509.40000000,64806.00000000,64267.86000000,64282.82000000,1652.26355000
2026-06-18T04:00,64282.82000000,64510.50000000,63696.29000000,64510.44000000,2721.52451000
2026-06-18T08:00,64510.45000000,64646.75000000,63878.14000000,63974.40000000,1838.10092000
2026-06-18T12:00,63974.40000000,64445.19000000,62293.76000000,62369.44000000,5194.48784000
2026-06-18T16:00,62369.43000000,63008.33000000,62272.07000000,62950.79000000,3580.09560000
2026-06-18T20:00,62950.79000000,63274.19000000,62742.00000000,62958.01000000,1949.12419000
2026-06-19T00:00,62958.01000000,63110.29000000,62386.90000000,62773.51000000,2468.91953000
2026-06-19T04:00,62773.52000000,62917.32000000,62409.55000000,62629.99000000,1641.95094000
2026-06-19T08:00,62630.00000000,62782.00000000,62316.44000000,62626.00000000,3116.66446000
2026-06-19T12:00,62626.00000000,63419.27000000,62353.00000000,63214.01000000,2901.51359000
2026-06-19T16:00,63214.01000000,63387.80000000,62866.99000000,63021.60000000,2487.59549000
2026-06-19T20:00,63021.60000000,63666.00000000,62958.59000000,63543.91000000,1630.77999000
2026-06-20T00:00,63543.90000000,63777.00000000,63320.14000000,63476.79000000,1616.55782000
2026-06-20T04:00,63476.79000000,63907.07000000,63402.00000000,63655.21000000,1346.24836000
2026-06-20T08:00,63655.21000000,63798.76000000,63392.41000000,63688.00000000,1481.37623000
2026-06-20T12:00,63688.00000000,64388.00000000,63184.21000000,64160.04000000,2723.36068000
2026-06-20T16:00,64160.04000000,64167.26000000,63730.21000000,63936.00000000,1179.02142000
2026-06-20T20:00,63935.99000000,64350.00000000,63853.31000000,64298.01000000,1175.53873000
2026-06-21T00:00,64298.01000000,64472.99000000,64206.17000000,64426.00000000,1550.54505000
2026-06-21T04:00,64426.00000000,64588.00000000,64173.08000000,64191.07000000,991.47913000
2026-06-21T08:00,64191.06000000,64483.95000000,63900.17000000,64176.00000000,1273.61935000
2026-06-21T12:00,64176.00000000,64355.88000000,63952.00000000,64224.00000000,1101.09932000
2026-06-21T16:00,64224.00000000,64298.84000000,63933.47000000,64207.12000000,902.04873000
2026-06-21T20:00,64207.13000000,64271.21000000,63270.00000000,63311.99000000,2215.87175000
2026-06-22T00:00,63312.00000000,64823.52000000,63312.00000000,63974.01000000,3208.60773000
2026-06-22T04:00,63974.01000000,64397.57000000,63868.41000000,64211.19000000,2188.39984000
2026-06-22T08:00,64211.20000000,64768.46000000,64044.00000000,64657.22000000,1871.87312000
2026-06-22T12:00,64657.22000000,65622.83000000,64579.08000000,64836.95000000,4214.12240000
2026-06-22T16:00,64836.95000000,64862.00000000,64276.00000000,64472.00000000,2332.89568000
2026-06-22T20:00,64472.51000000,64659.43000000,63804.59000000,64020.01000000,1607.20974000
2026-06-23T00:00,64020.01000000,64275.38000000,63828.93000000,64065.35000000,1775.89841000
2026-06-23T04:00,64065.34000000,64095.55000000,62568.90000000,62886.03000000,3954.74479000
2026-06-23T08:00,62886.04000000,62945.08000000,61938.00000000,62507.06000000,6446.41259000
2026-06-23T12:00,62507.05000000,62855.98000000,61960.00000000,62487.79000000,4100.47989000
2026-06-23T16:00,62487.79000000,62846.00000000,62104.70000000,62388.49000000,2461.76341000
2026-06-23T20:00,62388.49000000,62799.99000000,62380.25000000,62734.57000000,1483.69383000
2026-06-24T00:00,62734.57000000,63119.45000000,62461.87000000,62729.78000000,2762.40080000
2026-06-24T04:00,62729.78000000,63073.44000000,62525.49000000,62657.99000000,1825.36336000
2026-06-24T08:00,62658.00000000,63239.06000000,62318.88000000,62921.19000000,2314.92971000
2026-06-24T12:00,62921.19000000,62973.20000000,60249.82000000,60250.00000000,9369.88622000
2026-06-24T16:00,60250.00000000,60678.10000000,59102.70000000,59958.30000000,10843.62240000
2026-06-24T20:00,59958.30000000,61276.00000000,59854.00000000,61077.99000000,3562.08294000
2026-06-25T00:00,61078.00000000,61163.16000000,60684.94000000,60883.65000000,2441.96666000
2026-06-25T04:00,60883.66000000,61962.40000000,60792.00000000,61911.04000000,3236.44626000
2026-06-25T08:00,61911.03000000,61920.00000000,61066.00000000,61282.01000000,1957.14848000
2026-06-25T12:00,61282.00000000,61761.35000000,58115.01000000,59557.99000000,15979.29296000
2026-06-25T16:00,59557.99000000,60067.00000000,59139.96000000,59320.00000000,4724.02547000
2026-06-25T20:00,59319.99000000,60273.81000000,59319.99000000,59794.00000000,2047.12711000
2026-06-26T00:00,59794.64000000,60131.37000000,58337.00000000,60036.01000000,6229.08405000
2026-06-26T04:00,60036.00000000,60759.99000000,59702.00000000,60532.00000000,5385.16495000
2026-06-26T08:00,60532.00000000,60580.00000000,59239.78000000,59413.24000000,3735.38397000
2026-06-26T12:00,59413.24000000,60500.00000000,58500.10000000,60328.32000000,7768.84215000
2026-06-26T16:00,60328.18000000,60583.00000000,59556.00000000,59751.97000000,2887.79333000
2026-06-26T20:00,59751.96000000,60117.64000000,59571.31000000,60097.27000000,1397.28878000
2026-06-27T00:00,60097.27000000,60412.00000000,59876.22000000,60305.73000000,1740.12810000
2026-06-27T04:00,60305.73000000,60574.00000000,60093.33000000,60548.07000000,2155.72828000
2026-06-27T08:00,60548.06000000,60548.74000000,60198.94000000,60363.65000000,1191.76765000
2026-06-27T12:00,60363.65000000,60941.17000000,60257.03000000,60840.06000000,1696.07546000
2026-06-27T16:00,60840.06000000,60855.03000000,60085.88000000,60175.95000000,1431.99252000
2026-06-27T20:00,60175.95000000,60482.18000000,59855.16000000,60029.00000000,1371.53715000
2026-06-28T00:00,60029.01000000,60339.99000000,59986.00000000,60197.04000000,1389.16748000
2026-06-28T04:00,60197.03000000,60259.68000000,59753.48000000,60219.99000000,1116.37628000
2026-06-28T08:00,60220.00000000,60545.01000000,60068.00000000,60342.00000000,1120.25594000
2026-06-28T12:00,60341.99000000,60457.02000000,59817.28000000,59890.00000000,1367.98594000
2026-06-28T16:00,59890.35000000,59943.90000000,59270.26000000,59481.79000000,1660.77540000
2026-06-28T20:00,59481.78000000,59906.00000000,58905.00000000,59577.01000000,2252.57692000
2026-06-29T00:00,59577.01000000,60233.00000000,58900.01000000,60049.46000000,3201.11997000
2026-06-29T04:00,60049.45000000,60346.27000000,59392.02000000,60026.00000000,2078.32745000
2026-06-29T08:00,60026.01000000,60311.95000000,59745.46000000,59956.05000000,2255.33546000
2026-06-29T12:00,59956.05000000,60780.57000000,59011.00000000,59824.01000000,8111.49110000
2026-06-29T16:00,59824.01000000,60683.84000000,59584.48000000,60433.49000000,3485.29528000
2026-06-29T20:00,60433.50000000,60585.99000000,60194.01000000,60260.21000000,1071.57252000
2026-06-30T00:00,60260.20000000,60276.54000000,59600.00000000,59627.48000000,1857.16279000
2026-06-30T04:00,59627.47000000,59712.88000000,59360.00000000,59524.01000000,3053.94506000
2026-06-30T08:00,59524.01000000,59551.03000000,59123.01000000,59192.70000000,2089.47276000
2026-06-30T12:00,59192.71000000,59276.60000000,58201.00000000,58381.99000000,7891.04730000
2026-06-30T16:00,58382.00000000,58839.16000000,58241.79000000,58818.05000000,3095.15267000
2026-06-30T20:00,58818.00000000,58874.99000000,58509.99000000,58624.71000000,1653.04729000
2026-07-01T00:00,58624.71000000,59318.00000000,57800.19000000,59197.13000000,5065.96033000
2026-07-01T04:00,59197.12000000,59457.00000000,58534.31000000,58768.65000000,2186.41376000
2026-07-01T08:00,58768.64000000,59091.99000000,58500.00000000,58622.03000000,1602.12145000
2026-07-01T12:00,58622.02000000,60536.55000000,58326.00000000,60147.15000000,10086.67787000
2026-07-01T16:00,60147.15000000,60352.93000000,59787.35000000,60028.67000000,2234.35255000
2026-07-01T20:00,60029.39000000,61334.00000000,59876.00000000,60024.00000000,3917.92066000
2026-07-02T00:00,60024.00000000,61121.78000000,59588.00000000,61058.00000000,2904.94504000
2026-07-02T04:00,61057.99000000,61058.00000000,60104.00000000,60149.99000000,3061.89549000
2026-07-02T08:00,60149.99000000,61437.49000000,60132.51000000,61358.01000000,4003.42248000
2026-07-02T12:00,61358.00000000,62200.00000000,61147.23000000,61612.93000000,6769.21250000
2026-07-02T16:00,61612.93000000,61962.43000000,61108.99000000,61479.60000000,3294.70341000
2026-07-02T20:00,61479.59000000,61653.43000000,61342.00000000,61560.00000000,1347.96271000
2026-07-03T00:00,61560.00000000,61733.11000000,61248.86000000,61434.00000000,2479.18215000
2026-07-03T04:00,61434.00000000,61864.99000000,61332.76000000,61750.47000000,3163.90756000
2026-07-03T08:00,61750.47000000,62103.10000000,61510.01000000,62024.02000000,1709.37837000
2026-07-03T12:00,62024.01000000,62400.00000000,61700.00000000,61922.72000000,2814.47654000
2026-07-03T16:00,61922.71000000,62317.64000000,61911.65000000,62210.00000000,1297.39519000
2026-07-03T20:00,62210.00000000,62979.86000000,62186.01000000,62583.26000000,2584.64646000
2026-07-04T00:00,62583.26000000,62946.00000000,62404.25000000,62627.29000000,1753.66085000
2026-07-04T04:00,62627.28000000,62749.97000000,62328.24000000,62576.00000000,1478.55581000
2026-07-04T08:00,62576.00000000,62674.47000000,62415.87000000,62482.01000000,1079.64345000
2026-07-04T12:00,62482.00000000,63075.46000000,62482.00000000,62943.29000000,1355.98937000
2026-07-04T16:00,62943.29000000,63461.99000000,62786.00000000,63294.72000000,1874.87989000
2026-07-04T20:00,63294.72000000,63448.00000000,62927.98000000,63144.01000000,1597.09803000
2026-07-05T00:00,63144.01000000,63144.01000000,62596.08000000,62769.04000000,1315.64704000
2026-07-05T04:00,62769.03000000,63059.99000000,62659.65000000,63020.21000000,1264.39586000
2026-07-05T08:00,63020.21000000,63104.00000000,62436.59000000,62658.92000000,1351.26200000
2026-07-05T12:00,62658.92000000,62943.59000000,62569.37000000,62740.01000000,1095.17438000
2026-07-05T16:00,62740.01000000,62888.14000000,62590.02000000,62768.88000000,1289.13194000
2026-07-05T20:00,62768.87000000,63999.00000000,62609.47000000,63650.00000000,2856.46636000
2026-07-06T00:00,63650.01000000,63920.00000000,63136.01000000,63294.00000000,2106.27228000
2026-07-06T04:00,63294.00000000,63402.77000000,62890.00000000,63089.42000000,2133.18277000
2026-07-06T08:00,63089.42000000,63244.00000000,62483.83000000,62483.84000000,2033.95739000
2026-07-06T12:00,62483.84000000,63550.00000000,61306.84000000,63545.98000000,9407.72660000
2026-07-06T16:00,63545.98000000,63976.16000000,63386.01000000,63738.52000000,3288.31371000
2026-07-06T20:00,63738.52000000,64700.00000000,63589.41000000,64042.02000000,2465.83162000
2026-07-07T00:00,64042.93000000,64314.00000000,63150.00000000,63191.01000000,2149.22919000
2026-07-07T04:00,63191.01000000,63445.70000000,62800.00000000,63083.18000000,2868.37826000
2026-07-07T08:00,63083.19000000,63467.15000000,62984.58000000,63406.00000000,1660.52847000
2026-07-07T12:00,63405.99000000,64105.00000000,62671.39000000,63930.51000000,5487.16202000
2026-07-07T16:00,63930.50000000,64243.75000000,63379.69000000,63817.99000000,3152.55165000
2026-07-07T20:00,63818.00000000,63901.75000000,63218.00000000,63363.99000000,1516.35864000
2026-07-08T00:00,63364.00000000,63761.99000000,62525.47000000,62766.00000000,2945.00889000
2026-07-08T04:00,62766.00000000,62901.49000000,62477.04000000,62888.35000000,2093.37251000
2026-07-08T08:00,62888.34000000,62941.46000000,61743.83000000,62299.99000000,5277.16067000
2026-07-08T12:00,62300.00000000,62451.08000000,61544.56000000,61704.01000000,4480.13744000
2026-07-08T16:00,61704.01000000,62394.32000000,61692.00000000,62277.98000000,1878.09343000
2026-07-08T20:00,62277.98000000,62350.63000000,61956.00000000,62290.00000000,1946.32502000
2026-07-09T00:00,62290.01000000,62642.00000000,61705.29000000,61974.34000000,2507.70329000
2026-07-09T04:00,61974.34000000,63283.26000000,61956.46000000,63000.00000000,3076.31626000
2026-07-09T08:00,62999.99000000,63100.10000000,62614.66000000,62786.34000000,2526.25001000
2026-07-09T12:00,62786.33000000,63261.00000000,62465.39000000,62868.05000000,4882.96602000
2026-07-09T16:00,62868.06000000,63500.00000000,62559.59000000,63248.10000000,2646.20845000
2026-07-09T20:00,63248.09000000,63418.00000000,63060.91000000,63230.00000000,1103.36269000
2026-07-10T00:00,63230.01000000,64050.23000000,62926.01000000,63947.20000000,3284.75486000
2026-07-10T04:00,63947.20000000,64200.00000000,63802.02000000,63963.00000000,1994.74883000
2026-07-10T08:00,63963.00000000,64494.84000000,63962.99000000,64425.18000000,2735.04064000
2026-07-10T12:00,64425.18000000,64692.83000000,63793.43000000,64040.00000000,3985.18915000
2026-07-10T16:00,64039.99000000,64220.00000000,63732.66000000,63917.88000000,2956.75614000
2026-07-10T20:00,63917.88000000,64222.61000000,63656.00000000,64161.72000000,2632.51160000
2026-07-11T00:00,64161.72000000,64310.00000000,63984.07000000,64150.42000000,1101.49145000
2026-07-11T04:00,64150.42000000,64278.00000000,64080.26000000,64162.18000000,1485.01598000
2026-07-11T08:00,64162.18000000,64300.00000000,64129.99000000,64198.00000000,1355.34719000
2026-07-11T12:00,64197.99000000,64504.11000000,63896.18000000,64175.75000000,2497.55472000
2026-07-11T16:00,64175.75000000,64402.00000000,64084.00000000,64286.00000000,1218.04674000
2026-07-11T20:00,64286.00000000,64463.83000000,63819.00000000,63819.00000000,1494.51824000
2026-07-12T00:00,63819.01000000,64223.74000000,63702.16000000,64223.73000000,4094.27500000
2026-07-12T04:00,64223.73000000,64245.87000000,63640.83000000,63885.27000000,1737.49927000
2026-07-12T08:00,63885.28000000,64100.32000000,63764.00000000,64018.01000000,4848.30942000
2026-07-12T12:00,64018.00000000,64290.11000000,63958.71000000,64176.00000000,1182.12771000
2026-07-12T16:00,64176.00000000,64270.00000000,64018.69000000,64228.59000000,890.36957000
2026-07-12T20:00,64228.59000000,64254.00000000,63668.00000000,63780.00000000,1162.25606000
2026-07-13T00:00,63780.00000000,64425.00000000,62741.04000000,62806.41000000,3939.38182000
2026-07-13T04:00,62806.41000000,63070.01000000,62500.76000000,62985.52000000,3347.70751000
2026-07-13T08:00,62985.53000000,63302.88000000,62862.28000000,62901.99000000,3803.06989000
2026-07-13T12:00,62901.99000000,62990.04000000,62101.00000000,62618.01000000,5871.90146000
2026-07-13T16:00,62618.00000000,62629.35000000,61824.97000000,62288.23000000,3298.41917000
2026-07-13T20:00,62288.23000000,62347.46000000,61882.88000000,62334.52000000,1422.02219000
